INFO:root:Namespace(accumulate=None, batch_size=32, bert_dataset='wiki_cn_cased', bert_model='bert_12_768_12', dev_batch_size=8, dtype='float32', epochs=3, epsilon=1e-06, gpu=None, log_interval=10, lr=2e-05, max_len=128, model_parameters=None, only_inference=False, optimizer='bertadam', output_dir='./output_dir', pad=False, pretrained_bert_parameters=None, seed=3, task_name='LCQMC', warmup_ratio=0.1)
INFO:root:processing dataset...
WARNING:py.warnings:/cluster/home/it_stu116/.local/lib/python3.7/site-packages/gluonnlp/data/batchify/batchify.py:235: UserWarning: Padding value is not given and will be set automatically to 0 in data.batchify.Pad(). Please check whether this is intended (e.g. value of padding index in the vocabulary).
  'Padding value is not given and will be set automatically to 0 '

WARNING:py.warnings:/cluster/home/it_stu116/.local/lib/python3.7/site-packages/gluonnlp/data/sampler.py:352: UserWarning: Some buckets are empty and will be removed. Unused bucket keys=[116]
  str(unused_bucket_keys))

INFO:root:Now we are doing BERT classification training on cpu(0)!
[12:55:45] src/base.cc:49: GPU context requested, but no GPUs found.
INFO:root:[Epoch 2 Batch 7260/7467] loss=0.1462, lr=0.0000113, metrics:accuracy:0.9326
INFO:root:[Epoch 2 Batch 7270/7467] loss=0.1377, lr=0.0000112, metrics:accuracy:0.9327
INFO:root:[Epoch 2 Batch 7280/7467] loss=0.1233, lr=0.0000112, metrics:accuracy:0.9327
INFO:root:[Epoch 2 Batch 7290/7467] loss=0.2369, lr=0.0000112, metrics:accuracy:0.9327
INFO:root:[Epoch 2 Batch 7300/7467] loss=0.1544, lr=0.0000112, metrics:accuracy:0.9327
INFO:root:[Epoch 2 Batch 7310/7467] loss=0.1953, lr=0.0000112, metrics:accuracy:0.9327
INFO:root:[Epoch 2 Batch 7320/7467] loss=0.1951, lr=0.0000112, metrics:accuracy:0.9327
INFO:root:[Epoch 2 Batch 7330/7467] loss=0.1618, lr=0.0000112, metrics:accuracy:0.9326
INFO:root:[Epoch 2 Batch 7340/7467] loss=0.2290, lr=0.0000112, metrics:accuracy:0.9326
INFO:root:[Epoch 2 Batch 7350/7467] loss=0.2053, lr=0.0000112, metrics:accuracy:0.9326
INFO:root:[Epoch 2 Batch 7360/7467] loss=0.1727, lr=0.0000112, metrics:accuracy:0.9326
INFO:root:[Epoch 2 Batch 7370/7467] loss=0.2405, lr=0.0000112, metrics:accuracy:0.9325
INFO:root:[Epoch 2 Batch 7380/7467] loss=0.1512, lr=0.0000112, metrics:accuracy:0.9326
INFO:root:[Epoch 2 Batch 7390/7467] loss=0.2050, lr=0.0000112, metrics:accuracy:0.9325
INFO:root:[Epoch 2 Batch 7400/7467] loss=0.2029, lr=0.0000112, metrics:accuracy:0.9325
INFO:root:[Epoch 2 Batch 7410/7467] loss=0.1864, lr=0.0000111, metrics:accuracy:0.9325
INFO:root:[Epoch 2 Batch 7420/7467] loss=0.1880, lr=0.0000111, metrics:accuracy:0.9325
INFO:root:[Epoch 2 Batch 7430/7467] loss=0.1918, lr=0.0000111, metrics:accuracy:0.9325
INFO:root:[Epoch 2 Batch 7440/7467] loss=0.1810, lr=0.0000111, metrics:accuracy:0.9325
INFO:root:[Epoch 2 Batch 7450/7467] loss=0.2127, lr=0.0000111, metrics:accuracy:0.9325
INFO:root:[Epoch 2 Batch 7460/7467] loss=0.2093, lr=0.0000111, metrics:accuracy:0.9324
INFO:root:Now we are doing evaluation on dev with cpu(0).
INFO:root:[Batch 10/1101] loss=0.2710, metrics:accuracy:0.9000
INFO:root:[Batch 20/1101] loss=0.3108, metrics:accuracy:0.8688
INFO:root:[Batch 30/1101] loss=0.1831, metrics:accuracy:0.8875
INFO:root:[Batch 40/1101] loss=0.3489, metrics:accuracy:0.8812
INFO:root:[Batch 50/1101] loss=0.2681, metrics:accuracy:0.8900
INFO:root:[Batch 60/1101] loss=0.2443, metrics:accuracy:0.8875
INFO:root:[Batch 70/1101] loss=0.2482, metrics:accuracy:0.8893
INFO:root:[Batch 80/1101] loss=0.3131, metrics:accuracy:0.8859
INFO:root:[Batch 90/1101] loss=0.2949, metrics:accuracy:0.8847
INFO:root:[Batch 100/1101] loss=0.2167, metrics:accuracy:0.8862
INFO:root:[Batch 110/1101] loss=0.3302, metrics:accuracy:0.8875
INFO:root:[Batch 120/1101] loss=0.2602, metrics:accuracy:0.8875
INFO:root:[Batch 130/1101] loss=0.2429, metrics:accuracy:0.8875
INFO:root:[Batch 140/1101] loss=0.3868, metrics:accuracy:0.8839
INFO:root:[Batch 150/1101] loss=0.2463, metrics:accuracy:0.8833
INFO:root:[Batch 160/1101] loss=0.2277, metrics:accuracy:0.8844
INFO:root:[Batch 170/1101] loss=0.2644, metrics:accuracy:0.8824
INFO:root:[Batch 180/1101] loss=0.5623, metrics:accuracy:0.8785
INFO:root:[Batch 190/1101] loss=0.2844, metrics:accuracy:0.8796
INFO:root:[Batch 200/1101] loss=0.3228, metrics:accuracy:0.8806
INFO:root:[Batch 210/1101] loss=0.2392, metrics:accuracy:0.8821
INFO:root:[Batch 220/1101] loss=0.2549, metrics:accuracy:0.8841
INFO:root:[Batch 230/1101] loss=0.3712, metrics:accuracy:0.8821
INFO:root:[Batch 240/1101] loss=0.3252, metrics:accuracy:0.8818
INFO:root:[Batch 250/1101] loss=0.2673, metrics:accuracy:0.8815
INFO:root:[Batch 260/1101] loss=0.2304, metrics:accuracy:0.8837
INFO:root:[Batch 270/1101] loss=0.2655, metrics:accuracy:0.8843
INFO:root:[Batch 280/1101] loss=0.1782, metrics:accuracy:0.8857
INFO:root:[Batch 290/1101] loss=0.2603, metrics:accuracy:0.8858
INFO:root:[Batch 300/1101] loss=0.2810, metrics:accuracy:0.8846
INFO:root:[Batch 310/1101] loss=0.4029, metrics:accuracy:0.8835
INFO:root:[Batch 320/1101] loss=0.4632, metrics:accuracy:0.8812
INFO:root:[Batch 330/1101] loss=0.2273, metrics:accuracy:0.8822
INFO:root:[Batch 340/1101] loss=0.2034, metrics:accuracy:0.8835
INFO:root:[Batch 350/1101] loss=0.4443, metrics:accuracy:0.8829
INFO:root:[Batch 360/1101] loss=0.2836, metrics:accuracy:0.8826
INFO:root:[Batch 370/1101] loss=0.4556, metrics:accuracy:0.8814
INFO:root:[Batch 380/1101] loss=0.2478, metrics:accuracy:0.8812
INFO:root:[Batch 390/1101] loss=0.1893, metrics:accuracy:0.8824
INFO:root:[Batch 400/1101] loss=0.1704, metrics:accuracy:0.8841
INFO:root:[Batch 410/1101] loss=0.2288, metrics:accuracy:0.8841
INFO:root:[Batch 420/1101] loss=0.3285, metrics:accuracy:0.8839
INFO:root:[Batch 430/1101] loss=0.2855, metrics:accuracy:0.8837
INFO:root:[Batch 440/1101] loss=0.2260, metrics:accuracy:0.8838
INFO:root:[Batch 450/1101] loss=0.1471, metrics:accuracy:0.8853
INFO:root:[Batch 460/1101] loss=0.4045, metrics:accuracy:0.8845
INFO:root:[Batch 470/1101] loss=0.4200, metrics:accuracy:0.8832
INFO:root:[Batch 480/1101] loss=0.3346, metrics:accuracy:0.8826
INFO:root:[Batch 490/1101] loss=0.2860, metrics:accuracy:0.8832
INFO:root:[Batch 500/1101] loss=0.2658, metrics:accuracy:0.8838
INFO:root:[Batch 510/1101] loss=0.1980, metrics:accuracy:0.8848
INFO:root:[Batch 520/1101] loss=0.3037, metrics:accuracy:0.8849
INFO:root:[Batch 530/1101] loss=0.1650, metrics:accuracy:0.8861
INFO:root:[Batch 540/1101] loss=0.2933, metrics:accuracy:0.8861
INFO:root:[Batch 550/1101] loss=0.3067, metrics:accuracy:0.8861
INFO:root:[Batch 560/1101] loss=0.3012, metrics:accuracy:0.8862
INFO:root:[Batch 570/1101] loss=0.1547, metrics:accuracy:0.8871
INFO:root:[Batch 580/1101] loss=0.2432, metrics:accuracy:0.8873
INFO:root:[Batch 590/1101] loss=0.3475, metrics:accuracy:0.8873
INFO:root:[Batch 600/1101] loss=0.3776, metrics:accuracy:0.8871
INFO:root:[Batch 610/1101] loss=0.2348, metrics:accuracy:0.8875
INFO:root:[Batch 620/1101] loss=0.2321, metrics:accuracy:0.8877
INFO:root:[Batch 630/1101] loss=0.2554, metrics:accuracy:0.8883
INFO:root:[Batch 640/1101] loss=0.3643, metrics:accuracy:0.8885
INFO:root:[Batch 650/1101] loss=0.3650, metrics:accuracy:0.8881
INFO:root:[Batch 660/1101] loss=0.2009, metrics:accuracy:0.8883
INFO:root:[Batch 670/1101] loss=0.2468, metrics:accuracy:0.8882
INFO:root:[Batch 680/1101] loss=0.2902, metrics:accuracy:0.8877
INFO:root:[Batch 690/1101] loss=0.2952, metrics:accuracy:0.8879
INFO:root:[Batch 700/1101] loss=0.4771, metrics:accuracy:0.8868
INFO:root:[Batch 710/1101] loss=0.2743, metrics:accuracy:0.8873
INFO:root:[Batch 720/1101] loss=0.3660, metrics:accuracy:0.8868
INFO:root:[Batch 730/1101] loss=0.3540, metrics:accuracy:0.8866
INFO:root:[Batch 740/1101] loss=0.2922, metrics:accuracy:0.8870
INFO:root:[Batch 750/1101] loss=0.2470, metrics:accuracy:0.8872
INFO:root:[Batch 760/1101] loss=0.2053, metrics:accuracy:0.8878
INFO:root:[Batch 770/1101] loss=0.4052, metrics:accuracy:0.8870
INFO:root:[Batch 780/1101] loss=0.3065, metrics:accuracy:0.8869
INFO:root:[Batch 790/1101] loss=0.3537, metrics:accuracy:0.8866
INFO:root:[Batch 800/1101] loss=0.2914, metrics:accuracy:0.8869
INFO:root:[Batch 810/1101] loss=0.3053, metrics:accuracy:0.8867
INFO:root:[Batch 820/1101] loss=0.3040, metrics:accuracy:0.8866
INFO:root:[Batch 830/1101] loss=0.2417, metrics:accuracy:0.8869
INFO:root:[Batch 840/1101] loss=0.3423, metrics:accuracy:0.8863
INFO:root:[Batch 850/1101] loss=0.4484, metrics:accuracy:0.8860
INFO:root:[Batch 860/1101] loss=0.3068, metrics:accuracy:0.8860
INFO:root:[Batch 870/1101] loss=0.4156, metrics:accuracy:0.8856
INFO:root:[Batch 880/1101] loss=0.2319, metrics:accuracy:0.8859
INFO:root:[Batch 890/1101] loss=0.2946, metrics:accuracy:0.8862
INFO:root:[Batch 900/1101] loss=0.4371, metrics:accuracy:0.8857
INFO:root:[Batch 910/1101] loss=0.1802, metrics:accuracy:0.8861
INFO:root:[Batch 920/1101] loss=0.2539, metrics:accuracy:0.8864
INFO:root:[Batch 930/1101] loss=0.4134, metrics:accuracy:0.8859
INFO:root:[Batch 940/1101] loss=0.3524, metrics:accuracy:0.8858
INFO:root:[Batch 950/1101] loss=0.1536, metrics:accuracy:0.8866
INFO:root:[Batch 960/1101] loss=0.1954, metrics:accuracy:0.8870
INFO:root:[Batch 970/1101] loss=0.3076, metrics:accuracy:0.8871
INFO:root:[Batch 980/1101] loss=0.2666, metrics:accuracy:0.8876
INFO:root:[Batch 990/1101] loss=0.5509, metrics:accuracy:0.8871
INFO:root:[Batch 1000/1101] loss=0.2344, metrics:accuracy:0.8872
INFO:root:[Batch 1010/1101] loss=0.1611, metrics:accuracy:0.8879
INFO:root:[Batch 1020/1101] loss=0.3440, metrics:accuracy:0.8876
INFO:root:[Batch 1030/1101] loss=0.3113, metrics:accuracy:0.8877
INFO:root:[Batch 1040/1101] loss=0.2096, metrics:accuracy:0.8877
INFO:root:[Batch 1050/1101] loss=0.3026, metrics:accuracy:0.8880
INFO:root:[Batch 1060/1101] loss=0.3679, metrics:accuracy:0.8879
INFO:root:[Batch 1070/1101] loss=0.1644, metrics:accuracy:0.8886
INFO:root:[Batch 1080/1101] loss=0.2158, metrics:accuracy:0.8889
INFO:root:[Batch 1090/1101] loss=0.3313, metrics:accuracy:0.8890
INFO:root:[Batch 1100/1101] loss=0.3040, metrics:accuracy:0.8891
INFO:root:validation metrics:accuracy:0.8891
INFO:root:Time cost=401.34s, throughput=21.95 samples/s
INFO:root:params saved in: ./output_dir/model_bert_LCQMC_1.params
INFO:root:Time cost=27711.67s
INFO:root:[Epoch 3 Batch 10/7467] loss=0.1492, lr=0.0000111, metrics:accuracy:0.9469
INFO:root:[Epoch 3 Batch 20/7467] loss=0.1300, lr=0.0000111, metrics:accuracy:0.9500
INFO:root:[Epoch 3 Batch 30/7467] loss=0.1648, lr=0.0000111, metrics:accuracy:0.9479
INFO:root:[Epoch 3 Batch 40/7467] loss=0.0925, lr=0.0000111, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 50/7467] loss=0.1421, lr=0.0000111, metrics:accuracy:0.9525
INFO:root:[Epoch 3 Batch 60/7467] loss=0.1138, lr=0.0000111, metrics:accuracy:0.9542
INFO:root:[Epoch 3 Batch 70/7467] loss=0.0979, lr=0.0000111, metrics:accuracy:0.9549
INFO:root:[Epoch 3 Batch 80/7467] loss=0.0925, lr=0.0000110, metrics:accuracy:0.9551
INFO:root:[Epoch 3 Batch 90/7467] loss=0.1443, lr=0.0000110, metrics:accuracy:0.9545
INFO:root:[Epoch 3 Batch 100/7467] loss=0.1486, lr=0.0000110, metrics:accuracy:0.9528
INFO:root:[Epoch 3 Batch 110/7467] loss=0.1152, lr=0.0000110, metrics:accuracy:0.9537
INFO:root:[Epoch 3 Batch 120/7467] loss=0.0892, lr=0.0000110, metrics:accuracy:0.9544
INFO:root:[Epoch 3 Batch 130/7467] loss=0.1549, lr=0.0000110, metrics:accuracy:0.9540
INFO:root:[Epoch 3 Batch 140/7467] loss=0.0966, lr=0.0000110, metrics:accuracy:0.9550
INFO:root:[Epoch 3 Batch 150/7467] loss=0.1182, lr=0.0000110, metrics:accuracy:0.9549
INFO:root:[Epoch 3 Batch 160/7467] loss=0.1828, lr=0.0000110, metrics:accuracy:0.9530
INFO:root:[Epoch 3 Batch 170/7467] loss=0.1362, lr=0.0000110, metrics:accuracy:0.9527
INFO:root:[Epoch 3 Batch 180/7467] loss=0.1037, lr=0.0000110, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 190/7467] loss=0.1104, lr=0.0000110, metrics:accuracy:0.9542
INFO:root:[Epoch 3 Batch 200/7467] loss=0.1000, lr=0.0000110, metrics:accuracy:0.9543
INFO:root:[Epoch 3 Batch 210/7467] loss=0.0931, lr=0.0000109, metrics:accuracy:0.9544
INFO:root:[Epoch 3 Batch 220/7467] loss=0.1225, lr=0.0000109, metrics:accuracy:0.9545
INFO:root:[Epoch 3 Batch 230/7467] loss=0.1113, lr=0.0000109, metrics:accuracy:0.9548
INFO:root:[Epoch 3 Batch 240/7467] loss=0.1485, lr=0.0000109, metrics:accuracy:0.9544
INFO:root:[Epoch 3 Batch 250/7467] loss=0.1343, lr=0.0000109, metrics:accuracy:0.9542
INFO:root:[Epoch 3 Batch 260/7467] loss=0.0835, lr=0.0000109, metrics:accuracy:0.9550
INFO:root:[Epoch 3 Batch 270/7467] loss=0.1198, lr=0.0000109, metrics:accuracy:0.9548
INFO:root:[Epoch 3 Batch 280/7467] loss=0.0967, lr=0.0000109, metrics:accuracy:0.9552
INFO:root:[Epoch 3 Batch 290/7467] loss=0.1343, lr=0.0000109, metrics:accuracy:0.9551
INFO:root:[Epoch 3 Batch 300/7467] loss=0.0848, lr=0.0000109, metrics:accuracy:0.9559
INFO:root:[Epoch 3 Batch 310/7467] loss=0.1388, lr=0.0000109, metrics:accuracy:0.9559
INFO:root:[Epoch 3 Batch 320/7467] loss=0.1107, lr=0.0000109, metrics:accuracy:0.9557
INFO:root:[Epoch 3 Batch 330/7467] loss=0.1174, lr=0.0000109, metrics:accuracy:0.9556
INFO:root:[Epoch 3 Batch 340/7467] loss=0.1386, lr=0.0000108, metrics:accuracy:0.9557
INFO:root:[Epoch 3 Batch 350/7467] loss=0.1341, lr=0.0000108, metrics:accuracy:0.9555
INFO:root:[Epoch 3 Batch 360/7467] loss=0.2109, lr=0.0000108, metrics:accuracy:0.9547
INFO:root:[Epoch 3 Batch 370/7467] loss=0.0811, lr=0.0000108, metrics:accuracy:0.9552
INFO:root:[Epoch 3 Batch 380/7467] loss=0.1521, lr=0.0000108, metrics:accuracy:0.9550
INFO:root:[Epoch 3 Batch 390/7467] loss=0.1056, lr=0.0000108, metrics:accuracy:0.9553
INFO:root:[Epoch 3 Batch 400/7467] loss=0.1813, lr=0.0000108, metrics:accuracy:0.9551
INFO:root:[Epoch 3 Batch 410/7467] loss=0.1458, lr=0.0000108, metrics:accuracy:0.9549
INFO:root:[Epoch 3 Batch 420/7467] loss=0.1480, lr=0.0000108, metrics:accuracy:0.9549
INFO:root:[Epoch 3 Batch 430/7467] loss=0.1431, lr=0.0000108, metrics:accuracy:0.9549
INFO:root:[Epoch 3 Batch 440/7467] loss=0.0652, lr=0.0000108, metrics:accuracy:0.9555
INFO:root:[Epoch 3 Batch 450/7467] loss=0.1879, lr=0.0000108, metrics:accuracy:0.9553
INFO:root:[Epoch 3 Batch 460/7467] loss=0.1228, lr=0.0000108, metrics:accuracy:0.9555
INFO:root:[Epoch 3 Batch 470/7467] loss=0.0975, lr=0.0000108, metrics:accuracy:0.9557
INFO:root:[Epoch 3 Batch 480/7467] loss=0.1098, lr=0.0000107, metrics:accuracy:0.9558
INFO:root:[Epoch 3 Batch 490/7467] loss=0.1287, lr=0.0000107, metrics:accuracy:0.9558
INFO:root:[Epoch 3 Batch 500/7467] loss=0.1333, lr=0.0000107, metrics:accuracy:0.9559
INFO:root:[Epoch 3 Batch 510/7467] loss=0.0939, lr=0.0000107, metrics:accuracy:0.9560
INFO:root:[Epoch 3 Batch 520/7467] loss=0.1077, lr=0.0000107, metrics:accuracy:0.9562
INFO:root:[Epoch 3 Batch 530/7467] loss=0.1140, lr=0.0000107, metrics:accuracy:0.9563
INFO:root:[Epoch 3 Batch 540/7467] loss=0.1436, lr=0.0000107, metrics:accuracy:0.9563
INFO:root:[Epoch 3 Batch 550/7467] loss=0.1600, lr=0.0000107, metrics:accuracy:0.9562
INFO:root:[Epoch 3 Batch 560/7467] loss=0.1058, lr=0.0000107, metrics:accuracy:0.9561
INFO:root:[Epoch 3 Batch 570/7467] loss=0.1410, lr=0.0000107, metrics:accuracy:0.9560
INFO:root:[Epoch 3 Batch 580/7467] loss=0.1716, lr=0.0000107, metrics:accuracy:0.9559
INFO:root:[Epoch 3 Batch 590/7467] loss=0.1069, lr=0.0000107, metrics:accuracy:0.9556
INFO:root:[Epoch 3 Batch 600/7467] loss=0.1672, lr=0.0000107, metrics:accuracy:0.9553
INFO:root:[Epoch 3 Batch 610/7467] loss=0.1062, lr=0.0000106, metrics:accuracy:0.9553
INFO:root:[Epoch 3 Batch 620/7467] loss=0.1009, lr=0.0000106, metrics:accuracy:0.9554
INFO:root:[Epoch 3 Batch 630/7467] loss=0.1455, lr=0.0000106, metrics:accuracy:0.9554
INFO:root:[Epoch 3 Batch 640/7467] loss=0.1158, lr=0.0000106, metrics:accuracy:0.9555
INFO:root:[Epoch 3 Batch 650/7467] loss=0.1189, lr=0.0000106, metrics:accuracy:0.9555
INFO:root:[Epoch 3 Batch 660/7467] loss=0.1655, lr=0.0000106, metrics:accuracy:0.9551
INFO:root:[Epoch 3 Batch 670/7467] loss=0.1638, lr=0.0000106, metrics:accuracy:0.9549
INFO:root:[Epoch 3 Batch 680/7467] loss=0.1145, lr=0.0000106, metrics:accuracy:0.9549
INFO:root:[Epoch 3 Batch 690/7467] loss=0.1223, lr=0.0000106, metrics:accuracy:0.9550
INFO:root:[Epoch 3 Batch 700/7467] loss=0.1621, lr=0.0000106, metrics:accuracy:0.9549
INFO:root:[Epoch 3 Batch 710/7467] loss=0.1241, lr=0.0000106, metrics:accuracy:0.9550
INFO:root:[Epoch 3 Batch 720/7467] loss=0.1096, lr=0.0000106, metrics:accuracy:0.9551
INFO:root:[Epoch 3 Batch 730/7467] loss=0.1216, lr=0.0000106, metrics:accuracy:0.9552
INFO:root:[Epoch 3 Batch 740/7467] loss=0.1050, lr=0.0000106, metrics:accuracy:0.9553
INFO:root:[Epoch 3 Batch 750/7467] loss=0.1672, lr=0.0000105, metrics:accuracy:0.9551
INFO:root:[Epoch 3 Batch 760/7467] loss=0.1018, lr=0.0000105, metrics:accuracy:0.9552
INFO:root:[Epoch 3 Batch 770/7467] loss=0.1584, lr=0.0000105, metrics:accuracy:0.9550
INFO:root:[Epoch 3 Batch 780/7467] loss=0.1350, lr=0.0000105, metrics:accuracy:0.9550
INFO:root:[Epoch 3 Batch 790/7467] loss=0.1820, lr=0.0000105, metrics:accuracy:0.9548
INFO:root:[Epoch 3 Batch 800/7467] loss=0.1596, lr=0.0000105, metrics:accuracy:0.9546
INFO:root:[Epoch 3 Batch 810/7467] loss=0.1430, lr=0.0000105, metrics:accuracy:0.9546
INFO:root:[Epoch 3 Batch 820/7467] loss=0.1114, lr=0.0000105, metrics:accuracy:0.9545
INFO:root:[Epoch 3 Batch 830/7467] loss=0.1410, lr=0.0000105, metrics:accuracy:0.9546
INFO:root:[Epoch 3 Batch 840/7467] loss=0.1491, lr=0.0000105, metrics:accuracy:0.9544
INFO:root:[Epoch 3 Batch 850/7467] loss=0.0939, lr=0.0000105, metrics:accuracy:0.9545
INFO:root:[Epoch 3 Batch 860/7467] loss=0.1542, lr=0.0000105, metrics:accuracy:0.9544
INFO:root:[Epoch 3 Batch 870/7467] loss=0.1617, lr=0.0000105, metrics:accuracy:0.9542
INFO:root:[Epoch 3 Batch 880/7467] loss=0.1531, lr=0.0000104, metrics:accuracy:0.9542
INFO:root:[Epoch 3 Batch 890/7467] loss=0.1458, lr=0.0000104, metrics:accuracy:0.9539
INFO:root:[Epoch 3 Batch 900/7467] loss=0.1315, lr=0.0000104, metrics:accuracy:0.9539
INFO:root:[Epoch 3 Batch 910/7467] loss=0.2162, lr=0.0000104, metrics:accuracy:0.9536
INFO:root:[Epoch 3 Batch 920/7467] loss=0.1759, lr=0.0000104, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 930/7467] loss=0.1506, lr=0.0000104, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 940/7467] loss=0.1132, lr=0.0000104, metrics:accuracy:0.9534
INFO:root:[Epoch 3 Batch 950/7467] loss=0.0956, lr=0.0000104, metrics:accuracy:0.9534
INFO:root:[Epoch 3 Batch 960/7467] loss=0.1766, lr=0.0000104, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 970/7467] loss=0.1655, lr=0.0000104, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 980/7467] loss=0.1068, lr=0.0000104, metrics:accuracy:0.9531
INFO:root:[Epoch 3 Batch 990/7467] loss=0.0877, lr=0.0000104, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 1000/7467] loss=0.1340, lr=0.0000104, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 1010/7467] loss=0.1359, lr=0.0000104, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 1020/7467] loss=0.0997, lr=0.0000103, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 1030/7467] loss=0.1551, lr=0.0000103, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 1040/7467] loss=0.1104, lr=0.0000103, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1050/7467] loss=0.1232, lr=0.0000103, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1060/7467] loss=0.0893, lr=0.0000103, metrics:accuracy:0.9536
INFO:root:[Epoch 3 Batch 1070/7467] loss=0.1672, lr=0.0000103, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1080/7467] loss=0.1080, lr=0.0000103, metrics:accuracy:0.9536
INFO:root:[Epoch 3 Batch 1090/7467] loss=0.1373, lr=0.0000103, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1100/7467] loss=0.1104, lr=0.0000103, metrics:accuracy:0.9536
INFO:root:[Epoch 3 Batch 1110/7467] loss=0.0785, lr=0.0000103, metrics:accuracy:0.9538
INFO:root:[Epoch 3 Batch 1120/7467] loss=0.1735, lr=0.0000103, metrics:accuracy:0.9537
INFO:root:[Epoch 3 Batch 1130/7467] loss=0.1586, lr=0.0000103, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1140/7467] loss=0.1100, lr=0.0000103, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1150/7467] loss=0.1441, lr=0.0000102, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1160/7467] loss=0.1165, lr=0.0000102, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1170/7467] loss=0.1142, lr=0.0000102, metrics:accuracy:0.9536
INFO:root:[Epoch 3 Batch 1180/7467] loss=0.0840, lr=0.0000102, metrics:accuracy:0.9538
INFO:root:[Epoch 3 Batch 1190/7467] loss=0.1491, lr=0.0000102, metrics:accuracy:0.9536
INFO:root:[Epoch 3 Batch 1200/7467] loss=0.1327, lr=0.0000102, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1210/7467] loss=0.1481, lr=0.0000102, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1220/7467] loss=0.1085, lr=0.0000102, metrics:accuracy:0.9536
INFO:root:[Epoch 3 Batch 1230/7467] loss=0.1140, lr=0.0000102, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1240/7467] loss=0.1447, lr=0.0000102, metrics:accuracy:0.9534
INFO:root:[Epoch 3 Batch 1250/7467] loss=0.1618, lr=0.0000102, metrics:accuracy:0.9534
INFO:root:[Epoch 3 Batch 1260/7467] loss=0.1053, lr=0.0000102, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1270/7467] loss=0.1721, lr=0.0000102, metrics:accuracy:0.9534
INFO:root:[Epoch 3 Batch 1280/7467] loss=0.1688, lr=0.0000102, metrics:accuracy:0.9534
INFO:root:[Epoch 3 Batch 1290/7467] loss=0.1452, lr=0.0000101, metrics:accuracy:0.9534
INFO:root:[Epoch 3 Batch 1300/7467] loss=0.1646, lr=0.0000101, metrics:accuracy:0.9534
INFO:root:[Epoch 3 Batch 1310/7467] loss=0.1297, lr=0.0000101, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1320/7467] loss=0.1039, lr=0.0000101, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1330/7467] loss=0.1600, lr=0.0000101, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1340/7467] loss=0.1318, lr=0.0000101, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1350/7467] loss=0.1243, lr=0.0000101, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1360/7467] loss=0.1483, lr=0.0000101, metrics:accuracy:0.9534
INFO:root:[Epoch 3 Batch 1370/7467] loss=0.1636, lr=0.0000101, metrics:accuracy:0.9534
INFO:root:[Epoch 3 Batch 1380/7467] loss=0.1143, lr=0.0000101, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1390/7467] loss=0.0925, lr=0.0000101, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1400/7467] loss=0.0867, lr=0.0000101, metrics:accuracy:0.9537
INFO:root:[Epoch 3 Batch 1410/7467] loss=0.1596, lr=0.0000101, metrics:accuracy:0.9536
INFO:root:[Epoch 3 Batch 1420/7467] loss=0.1453, lr=0.0000100, metrics:accuracy:0.9536
INFO:root:[Epoch 3 Batch 1430/7467] loss=0.1655, lr=0.0000100, metrics:accuracy:0.9535
INFO:root:[Epoch 3 Batch 1440/7467] loss=0.1508, lr=0.0000100, metrics:accuracy:0.9534
INFO:root:[Epoch 3 Batch 1450/7467] loss=0.2130, lr=0.0000100, metrics:accuracy:0.9532
INFO:root:[Epoch 3 Batch 1460/7467] loss=0.1085, lr=0.0000100, metrics:accuracy:0.9533
INFO:root:[Epoch 3 Batch 1470/7467] loss=0.1350, lr=0.0000100, metrics:accuracy:0.9532
